time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss,train/actor_loss
77,496,38360,9584,9.52557537,4.0,0.002061987528577447,0.001,37359,0.00011745809752028435,-0.6428380012512207,-9.077653884887695
77,496,38376,9588,9.525442680000001,4.0,0.0020536587107926607,0.001,37375,0.0008214456029236317,-0.030407428741455078,-9.083646774291992
77,496,38392,9592,9.52571279,4.0,0.00205782987177372,0.001,37391,0.00012666007387451828,0.2937951385974884,-9.061277389526367
77,497,38408,9596,9.52573576,4.0,0.0020771981216967106,0.001,37407,0.0008461519028060138,0.5111350417137146,-9.058917999267578
77,497,38424,9600,9.52583622,4.0,0.002071449300274253,0.001,37423,0.0001462059881305322,-0.5911507606506348,-9.175274848937988
77,497,38440,9604,9.52593289,4.0,0.002069986891001463,0.001,37439,0.0010075427126139402,-0.20056936144828796,-9.057435989379883
77,497,38456,9608,9.52618313,4.0,0.0020749447867274284,0.001,37455,0.00030645140213891864,-0.43469488620758057,-9.049568176269531
77,497,38472,9612,9.525972630000002,4.0,0.002064481610432267,0.001,37471,4.7389708925038576e-05,-0.02125127613544464,-9.06446647644043
77,498,38488,9616,9.526168,4.0,0.002056787023320794,0.001,37487,0.0009129026439040899,-0.3161475658416748,-9.015254974365234
77,498,38504,9620,9.52605569,4.0,0.002057974925264716,0.001,37503,0.0005698050372302532,0.7282455563545227,-9.058975219726562
77,498,38520,9624,9.526115169999999,4.0,0.002065373817458749,0.001,37519,0.0010455767624080181,-0.8533596396446228,-9.095403671264648
77,498,38536,9628,9.52614846,4.0,0.002062157727777958,0.001,37535,0.00041228020563721657,-0.8087464570999146,-9.065732955932617
77,498,38552,9632,9.52647019,4.0,0.002040162216871977,0.001,37551,8.910162432584912e-05,-0.16767172515392303,-9.062615394592285
77,499,38568,9636,9.526483700000002,4.0,0.002035825978964567,0.001,37567,0.00011048883607145399,0.013047128915786743,-9.010151863098145
77,499,38584,9640,9.52620063,4.0,0.002043398329988122,0.001,37583,0.0006131978007033467,0.8658274412155151,-9.086725234985352
77,499,38600,9644,9.52650473,4.0,0.0020555946975946426,0.001,37599,0.001057534827850759,-0.5133538246154785,-9.000445365905762
77,499,38616,9648,9.526573780000001,4.0,0.0020578347612172365,0.001,37615,0.0009240205981768668,0.3130134344100952,-9.166061401367188
77,499,38632,9652,9.52617164,4.0,0.0020490370225161314,0.001,37631,0.000384884187951684,-1.5858654975891113,-8.982885360717773
77,500,38648,9656,9.52622698,4.0,0.0020279528107494116,0.001,37647,0.00021054167882539332,0.8184891939163208,-9.007852554321289
77,500,38664,9660,9.52617206,4.0,0.002026677830144763,0.001,37663,0.0008632669341750443,1.650789737701416,-9.01866340637207
77,500,38680,9664,9.52631337,4.0,0.002042952226474881,0.001,37679,0.0010653482750058174,-0.3682345151901245,-9.096942901611328
77,500,38696,9668,9.526467079999998,4.0,0.0020320669282227755,0.001,37695,0.0002212321851402521,1.0741326808929443,-9.019889831542969
77,500,38712,9672,9.526565300000001,4.0,0.0020398858468979597,0.001,37711,0.00017893858603201807,1.0725998878479004,-9.086079597473145
77,501,38728,9676,9.526752909999999,4.0,0.002071672584861517,0.001,37727,0.00033857650123536587,-0.21393710374832153,-9.063270568847656
77,501,38744,9680,9.52681652,4.0,0.0020977684762328863,0.001,37743,0.0002399354852968827,-1.0135493278503418,-9.031817436218262
77,501,38760,9684,9.526683109999999,4.0,0.0020926783327013254,0.001,37759,0.00015672142035327852,-0.6157020926475525,-8.989960670471191
77,501,38776,9688,9.526013350000001,4.0,0.002066822024062276,0.001,37775,0.00033385539427399635,1.1011015176773071,-9.089873313903809
77,501,38792,9692,9.52596984,4.0,0.002064320258796215,0.001,37791,0.0011483095586299896,0.5472233295440674,-9.06566047668457
77,502,38808,9696,9.525955770000001,4.0,0.0020871921442449093,0.001,37807,0.00010753487003967166,0.3220972418785095,-9.008136749267578
77,502,38824,9700,9.526202309999999,4.0,0.0020948087330907583,0.001,37823,7.493476005038247e-05,-0.23155532777309418,-9.125795364379883
77,502,38840,9704,9.52604296,4.0,0.0020715510472655296,0.001,37839,0.00021066394401714206,1.4607113599777222,-9.109208106994629
77,502,38856,9708,9.526299340000001,4.0,0.0020905081182718277,0.001,37855,9.645575482863933e-05,0.11626874655485153,-9.098465919494629
77,502,38872,9712,9.526052939999998,4.0,0.0021273111924529076,0.001,37871,3.1763745937496424e-05,0.8391376733779907,-9.064300537109375
77,503,38888,9716,9.526146840000001,4.0,0.002133226254954934,0.001,37887,0.000766648561693728,-0.37191832065582275,-8.99940013885498
77,503,38904,9720,9.52616504,4.0,0.0021433397196233273,0.001,37903,0.0002455924404785037,-0.23814189434051514,-9.130294799804688
77,503,38920,9724,9.52582164,4.0,0.002149572828784585,0.001,37919,0.0008715252042748034,-1.404571771621704,-9.120315551757812
77,503,38936,9728,9.52586585,4.0,0.0021382744889706373,0.001,37935,0.0003747219452634454,1.0501151084899902,-9.054032325744629
77,503,38952,9732,9.52544552,4.0,0.00214542169123888,0.001,37951,0.0003201087238267064,0.7698097825050354,-9.1066255569458
77,504,38968,9736,9.525518420000001,4.0,0.00216066837310791,0.001,37967,0.0008580404683016241,-0.8882415890693665,-9.029101371765137
77,504,38984,9740,9.52590672,4.0,0.002149091335013509,0.001,37983,0.0003312199260108173,-0.8245697021484375,-9.033710479736328
77,504,39000,9744,9.525730529999999,4.0,0.002135787159204483,0.001,37999,0.000220219895709306,-0.46861958503723145,-9.059675216674805
77,504,39016,9748,9.525887829999999,4.0,0.0021270920988172293,0.001,38015,0.00018323460244573653,-0.5640228986740112,-9.077534675598145
77,504,39032,9752,9.52623192,4.0,0.0021157392766326666,0.001,38031,6.553934508701786e-05,-1.0324159860610962,-9.029183387756348
77,505,39048,9756,9.52615193,4.0,0.002100613433867693,0.001,38047,0.0009579837205819786,0.5829347372055054,-9.06571102142334
77,505,39064,9760,9.525865060000001,4.0,0.0020971994381397963,0.001,38063,0.0005522336577996612,0.046303123235702515,-9.141080856323242
77,505,39080,9764,9.525648960000002,4.0,0.002096130745485425,0.001,38079,0.0012532565742731094,-0.4067600965499878,-9.127092361450195
77,505,39096,9768,9.52563757,4.0,0.0021060211583971977,0.001,38095,0.0008489424362778664,2.86527681350708,-9.048778533935547
77,505,39112,9772,9.52537793,4.0,0.0021722291130572557,0.001,38111,0.0017846666742116213,-0.03341355919837952,-9.073996543884277
77,506,39128,9776,9.5257376,4.0,0.0022098482586443424,0.001,38127,0.00032030080910772085,0.926956057548523,-9.032386779785156
77,506,39144,9780,9.525069850000001,4.0,0.002234044950455427,0.001,38143,0.0007532602758146822,-0.767543613910675,-9.04076862335205
77,506,39160,9784,9.52508001,4.0,0.002217123517766595,0.001,38159,0.0011075749062001705,-1.6834712028503418,-9.057700157165527
77,506,39176,9788,9.525587320000001,4.0,0.002184266224503517,0.001,38175,0.00014674291014671326,0.3530641496181488,-9.099315643310547
77,506,39192,9792,9.52553254,4.0,0.0021680258214473724,0.001,38191,0.00020214900723658502,-0.7018284201622009,-9.088635444641113
77,507,39208,9796,9.52562351,4.0,0.002133530331775546,0.001,38207,0.00011839275248348713,-1.4018607139587402,-8.966168403625488
77,507,39224,9800,9.52565633,4.0,0.0021078656427562237,0.001,38223,0.0008239164599217474,-0.7004196643829346,-9.145848274230957
77,507,39240,9804,9.52549295,4.0,0.0020871483720839024,0.001,38239,0.00013223584392108023,0.798560619354248,-9.086092948913574
77,507,39256,9808,9.525398860000001,4.0,0.0020809494890272617,0.001,38255,7.609424937982112e-05,-0.3019011616706848,-9.022600173950195
77,507,39272,9812,9.5253336,4.0,0.002091833157464862,0.001,38271,3.4674514608923346e-05,-0.5265620946884155,-9.122407913208008
77,508,39288,9816,9.525217430000001,4.0,0.002073284238576889,0.001,38287,7.95833911979571e-05,-0.6960524916648865,-9.110269546508789
77,508,39304,9820,9.525321150000002,4.0,0.0020450165029615164,0.001,38303,0.00019311964570079,-0.2847239375114441,-9.06750202178955
77,508,39320,9824,9.525617839999999,4.0,0.002037185477092862,0.001,38319,0.0005222782492637634,-0.6244558095932007,-8.924821853637695
77,508,39336,9828,9.52497423,4.0,0.0020354250445961952,0.001,38335,0.0007014977745711803,-1.2848752737045288,-9.108235359191895
77,508,39352,9832,9.525189359999999,4.0,0.0020317838061600924,0.001,38351,0.0003078741719946265,0.08557197451591492,-9.020998001098633
77,509,39368,9836,9.52541882,4.0,0.0020304908975958824,0.001,38367,0.00041054742177948356,-0.16685444116592407,-9.097929000854492
77,509,39384,9840,9.525372829999998,4.0,0.002025218214839697,0.001,38383,0.0001847302046371624,-0.5555209517478943,-9.03913688659668
77,509,39400,9844,9.52555201,4.0,0.002035395009443164,0.001,38399,0.00019702737336046994,1.6678471565246582,-9.03361988067627
77,509,39416,9848,9.5254177,4.0,0.0020637917332351208,0.001,38415,0.0004936103941872716,0.39164912700653076,-9.0899658203125
77,509,39432,9852,9.52523039,4.0,0.0020630310755223036,0.001,38431,0.00066621124278754,-1.2829409837722778,-9.082597732543945
77,510,39448,9856,9.525380539999999,4.0,0.0020426891278475523,0.001,38447,5.150317520019598e-05,0.1195879578590393,-9.076294898986816
77,510,39464,9860,9.525377839999999,4.0,0.0020456367637962103,0.001,38463,0.00021438734256662428,0.78262859582901,-9.059050559997559
77,510,39480,9864,9.52515234,4.0,0.0020690110977739096,0.001,38479,0.0002845115668606013,1.6152443885803223,-9.089666366577148
77,510,39496,9868,9.524548300000003,4.0,0.0020869295112788677,0.001,38495,7.142692629713565e-05,-1.18369460105896,-9.093864440917969
77,510,39512,9872,9.524507300000002,4.0,0.0020608867052942514,0.001,38511,6.466313789132982e-05,1.0843451023101807,-9.083099365234375
77,511,39528,9876,9.52450689,4.0,0.0020678017754107714,0.001,38527,0.0008267904631793499,-0.10903184860944748,-9.003495216369629
77,511,39544,9880,9.52519635,4.0,0.0020808253902941942,0.001,38543,7.301356527023017e-05,0.4673571288585663,-9.00313663482666
77,511,39560,9884,9.525214459999999,4.0,0.0020879865624010563,0.001,38559,0.00013444139040075243,0.001492917537689209,-9.01693058013916
77,511,39576,9888,9.52537936,4.0,0.002101143356412649,0.001,38575,0.00012924775364808738,0.7192555665969849,-9.086362838745117
77,511,39592,9892,9.52463389,4.0,0.002106099622324109,0.001,38591,0.0002879755338653922,-1.8015599250793457,-9.105348587036133
77,512,39608,9896,9.524395229999998,4.0,0.0020743077620863914,0.001,38607,0.00018724225810728967,-0.6408661007881165,-8.999375343322754
77,512,39624,9900,9.52452933,4.0,0.0020621037110686302,0.001,38623,0.00021889767958782613,0.057641178369522095,-9.09442138671875
77,512,39640,9904,9.524676300000001,4.0,0.002069559646770358,0.001,38639,0.00014963591820560396,0.2372579127550125,-9.120777130126953
77,512,39656,9908,9.52466395,4.0,0.0020698418375104666,0.001,38655,4.268770862836391e-05,-0.45469778776168823,-9.08934211730957
77,512,39672,9912,9.52482885,4.0,0.002054999815300107,0.001,38671,3.186065441695973e-05,-0.682050883769989,-9.106858253479004
77,513,39688,9916,9.524769880000001,4.0,0.0020296922884881496,0.001,38687,0.0009561935439705849,-0.7314039468765259,-9.09936809539795
77,513,39704,9920,9.524586820000001,4.0,0.0020006673876196146,0.001,38703,0.0008247045334428549,-0.67678302526474,-9.118978500366211
77,513,39720,9924,9.524568700000001,4.0,0.0019770911894738674,0.001,38719,7.596591603942215e-05,0.41994643211364746,-9.035026550292969
77,513,39736,9928,9.5247685,4.0,0.00197775405831635,0.001,38735,0.0005662601906806231,0.05597560852766037,-9.0431489944458
77,513,39752,9932,9.524938389999999,4.0,0.001965227536857128,0.001,38751,0.0006840660935267806,-0.7819940447807312,-9.163473129272461
77,514,39768,9936,9.524831970000001,4.0,0.0019510715501382947,0.001,38767,0.00020677840802818537,0.9849103689193726,-9.065333366394043
77,514,39784,9940,9.52463612,4.0,0.001948996097780764,0.001,38783,0.00020133137877564877,-0.23005527257919312,-9.035594940185547
77,514,39800,9944,9.52410167,4.0,0.0019316953839734197,0.001,38799,7.653686043340713e-05,0.6240341067314148,-9.069737434387207
77,514,39816,9948,9.52429574,4.0,0.001929749152623117,0.001,38815,5.020033131586388e-05,-1.029606580734253,-9.029932975769043
77,514,39832,9952,9.52440871,4.0,0.00192670663818717,0.001,38831,0.00014317102613858879,-0.2174903154373169,-9.062211990356445
77,515,39848,9956,9.52440651,4.0,0.0019400567980483174,0.001,38847,9.057649003807455e-05,0.48588934540748596,-9.061902046203613
77,515,39864,9960,9.524779689999999,4.0,0.001956435851752758,0.001,38863,0.0006977792363613844,0.5905047655105591,-9.102640151977539
77,515,39880,9964,9.525231080000001,4.0,0.001967597985640168,0.001,38879,0.0006201080977916718,0.16034552454948425,-9.050251960754395
77,515,39896,9968,9.525843220000002,4.0,0.0019560123328119516,0.001,38895,0.0008459566161036491,0.12912248075008392,-9.09689998626709
77,516,39912,9972,9.525803349999999,4.0,0.0019423996564000845,0.001,38911,0.0001264780294150114,-0.45347583293914795,-9.089242935180664
77,516,39928,9976,9.525400450000001,4.0,0.0019462991040199995,0.001,38927,0.00038319273153319955,0.5361260175704956,-9.055399894714355
77,516,39944,9980,9.52461184,4.0,0.001960496185347438,0.001,38943,0.0011981287971138954,-0.4610990583896637,-8.984724998474121
77,516,39960,9984,9.524655599999999,4.0,0.0019709100015461445,0.001,38959,0.0002464291173964739,1.3865265846252441,-9.003387451171875
77,516,39976,9988,9.524670070000003,4.0,0.001999513478949666,0.001,38975,0.00022185558918863535,-1.7219163179397583,-9.093940734863281
77,517,39992,9992,9.52533165,4.0,0.0020070301834493876,0.001,38991,0.00015041834558360279,-0.042022138833999634,-9.067768096923828
77,517,40008,9996,9.525262779999998,4.0,0.0020039768423885107,0.001,39007,3.4783268347382545e-05,0.43798983097076416,-9.068071365356445
77,517,40024,10000,9.525234359999999,4.0,0.0020106183364987373,0.001,39023,0.0013588775182142854,0.35830897092819214,-8.971501350402832
77,517,40040,10004,9.52507335,4.0,0.002022780245169997,0.001,39039,0.0004234190855640918,0.9886257648468018,-9.071210861206055
77,517,40056,10008,9.525013340000001,4.0,0.0020291823893785477,0.001,39055,0.00020823729573749006,1.025938868522644,-9.064766883850098
77,518,40072,10012,9.524978330000001,4.0,0.0020288601517677307,0.001,39071,0.00014568708138540387,0.6337087154388428,-9.156899452209473
77,518,40088,10016,9.524842699999999,4.0,0.0020248540677130222,0.001,39087,9.787712042452767e-05,0.9768244028091431,-9.078137397766113
77,518,40104,10020,9.52499392,4.0,0.0020304135978221893,0.001,39103,0.0003897440037690103,1.2973711490631104,-9.086085319519043
77,518,40120,10024,9.525229490000001,4.0,0.00205175019800663,0.001,39119,0.0003952783881686628,0.5430667400360107,-9.077117919921875
77,518,40136,10028,9.52524099,4.0,0.002067812718451023,0.001,39135,0.000564008776564151,-2.215235710144043,-9.119961738586426
77,519,40152,10032,9.525118040000002,4.0,0.002048112917691469,0.001,39151,0.00037216630880720913,0.38263124227523804,-9.086956977844238
77,519,40168,10036,9.52507187,4.0,0.0020451764576137066,0.001,39167,0.00018559506861492991,0.6109458804130554,-9.061151504516602
77,519,40184,10040,9.52518995,4.0,0.0020602489821612835,0.001,39183,0.000774888729210943,0.37708210945129395,-9.093461990356445
77,519,40200,10044,9.525419379999999,4.0,0.0020792740397155285,0.001,39199,0.0009222407825291157,0.492544561624527,-9.124422073364258
77,519,40216,10048,9.52507229,4.0,0.0020694085396826267,0.001,39215,0.00019299901032354683,-1.7916289567947388,-9.015853881835938
77,520,40232,10052,9.525132459999998,4.0,0.0020435182377696037,0.001,39231,0.0006376064848154783,0.5726509690284729,-9.025398254394531
77,520,40248,10056,9.52485624,4.0,0.002060742350295186,0.001,39247,3.758075399673544e-05,-0.3771355152130127,-9.025964736938477
77,520,40264,10060,9.524684650000001,4.0,0.002067548455670476,0.001,39263,8.292199345305562e-05,-1.2262736558914185,-9.022791862487793
77,520,40280,10064,9.52444565,4.0,0.0020375323947519064,0.001,39279,0.00014539487892761827,-0.029701873660087585,-9.06100845336914
77,521,40296,10068,9.524506530000002,4.0,0.002050737850368023,0.001,39295,0.0006913324468769133,1.2435723543167114,-9.086952209472656
77,521,40312,10072,9.52486329,4.0,0.002098626922816038,0.001,39311,6.619718624278903e-05,0.06310548633337021,-9.024650573730469
77,521,40328,10076,9.52494588,4.0,0.0021156484726816416,0.001,39327,0.00016651113401167095,-0.6057851314544678,-9.153459548950195
77,521,40344,10080,9.52572872,4.0,0.002114984905347228,0.001,39343,5.5585136578883976e-05,-0.3107590079307556,-8.989113807678223
77,521,40360,10084,9.525681919999998,4.0,0.0021024320740252733,0.001,39359,0.0007074556197039783,-0.3442171514034271,-9.132672309875488
77,522,40376,10088,9.52585536,4.0,0.0021153963170945644,0.001,39375,0.001012696186080575,1.6894017457962036,-9.015135765075684
77,522,40392,10092,9.52583364,4.0,0.002129380591213703,0.001,39391,9.457330452278256e-05,-1.2317882776260376,-9.078563690185547
77,522,40408,10096,9.52573182,4.0,0.0021211891435086727,0.001,39407,0.001115127350203693,-0.1311727613210678,-9.106306076049805
77,522,40424,10100,9.525605899999999,4.0,0.0021269693970680237,0.001,39423,0.00042032296187244356,-1.1975066661834717,-9.07507038116455
77,522,40440,10104,9.525777609999999,4.0,0.002130756853148341,0.001,39439,0.00012353764032013714,-1.1837226152420044,-9.096929550170898
77,523,40456,10108,9.52530732,4.0,0.002095686038956046,0.001,39455,4.6713197662029415e-05,-1.200783371925354,-9.093233108520508
77,523,40472,10112,9.52533815,4.0,0.0020736551377922297,0.001,39471,0.00012170321133453399,-1.5127747058868408,-9.086349487304688
77,523,40488,10116,9.525643859999999,4.0,0.00204439926892519,0.001,39487,0.00012312643229961395,-1.35928213596344,-9.068541526794434
77,523,40504,10120,9.52559587,4.0,0.002009572694078088,0.001,39503,0.00015738200454507023,1.2013440132141113,-8.961973190307617
77,523,40520,10124,9.524819260000001,4.0,0.002009030431509018,0.001,39519,6.312951154541224e-05,-0.43477576971054077,-9.020895004272461
77,524,40536,10128,9.52522875,4.0,0.002018881496042013,0.001,39535,5.57245293748565e-05,0.5126399993896484,-9.101324081420898
77,524,40552,10132,9.52488361,4.0,0.0020281674806028605,0.001,39551,0.0008185107144527137,-0.2575596868991852,-9.085742950439453
77,524,40568,10136,9.524979190000002,4.0,0.0020272645633667707,0.001,39567,0.0012521526077762246,-0.22353453934192657,-9.026147842407227
77,524,40584,10140,9.525077940000001,4.0,0.0020361249335110188,0.001,39583,0.00025638987426646054,-1.6130447387695312,-9.04721450805664
77,524,40600,10144,9.525066670000003,4.0,0.0020330457482486963,0.001,39599,0.00017506780568510294,-0.5288635492324829,-9.083964347839355
77,525,40616,10148,9.52488901,4.0,0.0020322217606008053,0.001,39615,0.000613780808635056,-0.2600870132446289,-9.111599922180176
77,525,40632,10152,9.524682780000001,4.0,0.002034043427556753,0.001,39631,0.0006448604981414974,0.1796950399875641,-9.121482849121094
77,525,40648,10156,9.524927029999999,4.0,0.002044950146228075,0.001,39647,0.00016890701954253018,0.6195414662361145,-9.104787826538086
77,525,40664,10160,9.52453712,4.0,0.0020568135660141706,0.001,39663,0.0001303284807363525,-0.9144061207771301,-9.115367889404297
77,525,40680,10164,9.52466433,4.0,0.0020474675111472607,0.001,39679,0.0001687069598119706,-0.6498054265975952,-9.009627342224121
77,526,40696,10168,9.52466807,4.0,0.002046062145382166,0.001,39695,0.0001341395836789161,-0.7539491057395935,-9.135729789733887
77,526,40712,10172,9.5245161,4.0,0.0020492705516517162,0.001,39711,0.00011500107211759314,-0.4029726982116699,-9.00979232788086
77,526,40728,10176,9.524539050000001,4.0,0.002042676554992795,0.001,39727,0.00013810739619657397,-0.8871363401412964,-9.115478515625
77,526,40744,10180,9.52419614,4.0,0.0020159860141575336,0.001,39743,0.00024717452470213175,-1.6694157123565674,-9.02838134765625
77,526,40760,10184,9.52430008,4.0,0.0019877362065017223,0.001,39759,0.0007847512024454772,1.2774239778518677,-9.051603317260742
77,527,40776,10188,9.52394975,4.0,0.00200170767493546,0.001,39775,0.0008422333048656583,-0.6148970127105713,-9.043211936950684
77,527,40792,10192,9.52386246,4.0,0.0019895443692803383,0.001,39791,0.00014431560703087598,-0.1661897599697113,-9.058831214904785
77,527,40808,10196,9.52403205,4.0,0.0020004012621939182,0.001,39807,4.965122207067907e-05,-0.7355098724365234,-9.03467082977295
77,527,40824,10200,9.52385833,4.0,0.0020189874339848757,0.001,39823,9.032634261529893e-05,0.2067858874797821,-9.010177612304688
77,527,40840,10204,9.52363334,4.0,0.0020186416804790497,0.001,39839,0.00044124311534687877,0.6621415615081787,-9.180814743041992
77,528,40856,10208,9.52425948,4.0,0.0020295954309403896,0.001,39855,0.00013362488243728876,0.09669308364391327,-9.050375938415527
77,528,40872,10212,9.524418920000002,4.0,0.0020284471102058887,0.001,39871,8.476937364321202e-05,-0.3127382695674896,-9.063499450683594
77,528,40888,10216,9.52428592,4.0,0.0020145722664892673,0.001,39887,7.299955177586526e-05,0.35272157192230225,-9.094883918762207
77,528,40904,10220,9.524241940000001,4.0,0.0020213513635098934,0.001,39903,0.000156471534864977,-0.1767897605895996,-9.161134719848633
77,528,40920,10224,9.52462459,4.0,0.0020282932091504335,0.001,39919,0.00024993595434352756,0.7190718650817871,-9.083308219909668
77,529,40936,10228,9.52442535,4.0,0.0020486246794462204,0.001,39935,0.001620716881006956,0.3818511962890625,-9.148186683654785
77,529,40952,10232,9.524831999999998,4.0,0.002070368966087699,0.001,39951,0.000739262206479907,0.2984420955181122,-9.08384895324707
77,529,40968,10236,9.52478277,4.0,0.002081730403006077,0.001,39967,0.00023618094564881176,-0.10571783781051636,-9.058351516723633
77,529,40984,10240,9.52475746,4.0,0.0020783303771167994,0.001,39983,0.0008584938477724791,-0.37589746713638306,-9.151327133178711
77,529,41000,10244,9.525041900000002,4.0,0.0020582438446581364,0.001,39999,0.0001574058405822143,-2.6805975437164307,-9.049631118774414
77,530,41016,10248,9.52557113,4.0,0.0020214091055095196,0.001,40015,0.00010358548752265051,-0.7696681022644043,-9.081033706665039
77,530,41032,10252,9.525451010000001,4.0,0.0020173178054392338,0.001,40031,7.330327935051173e-05,0.4986332654953003,-9.097543716430664
77,530,41048,10256,9.52514903,4.0,0.0020228333305567503,0.001,40047,0.00012746862194035202,-0.6953288316726685,-9.037219047546387
77,530,41064,10260,9.525298359999999,4.0,0.0020244033075869083,0.001,40063,0.0002322309446753934,0.8223588466644287,-9.092100143432617
77,530,41080,10264,9.52550347,4.0,0.002045524539425969,0.001,40079,0.000861363485455513,0.4053025543689728,-8.970947265625
77,531,41096,10268,9.525312759999998,4.0,0.002054767683148384,0.001,40095,0.00011332971916999668,-0.7266769409179688,-9.08588981628418
77,531,41112,10272,9.525177189999999,4.0,0.0020393850281834602,0.001,40111,0.0007779090665280819,-0.44101741909980774,-9.087369918823242
77,531,41128,10276,9.525374450000001,4.0,0.002042217878624797,0.001,40127,0.0007167724543251097,-0.26575881242752075,-9.101173400878906
77,531,41144,10280,9.52552443,4.0,0.0020555409137159586,0.001,40143,0.0018349108286201954,-0.11225435137748718,-8.994894027709961
77,531,41160,10284,9.52539963,4.0,0.0020349002443253994,0.001,40159,0.0005056576919741929,0.18985527753829956,-9.065317153930664
77,532,41176,10288,9.525578809999999,4.0,0.002034192904829979,0.001,40175,0.00020152200886514038,1.1088181734085083,-9.088822364807129
77,532,41192,10292,9.52569021,4.0,0.0020546491723507643,0.001,40191,0.000709761690814048,-0.8863499760627747,-9.006826400756836
77,532,41208,10296,9.525739230000001,4.0,0.002031632699072361,0.001,40207,0.0001605020952410996,0.7306573390960693,-9.075667381286621
77,532,41224,10300,9.525614359999999,4.0,0.0020334324799478054,0.001,40223,0.0003178259648848325,-0.7888912558555603,-8.967690467834473
77,532,41240,10304,9.525882000000001,4.0,0.0020260275341570377,0.001,40239,0.00014779457706026733,-0.7833923101425171,-9.051345825195312
77,533,41256,10308,9.525803119999999,4.0,0.0020030539017170668,0.001,40255,5.699875327991322e-05,0.44724753499031067,-9.105403900146484
77,533,41272,10312,9.525745879999999,4.0,0.0020095640793442726,0.001,40271,0.00038249199860729277,0.494232177734375,-9.101875305175781
77,533,41288,10316,9.52557698,4.0,0.0020283416379243135,0.001,40287,0.00014918207307346165,0.7911138534545898,-9.01109504699707
77,533,41304,10320,9.52558501,4.0,0.0020603856537491083,0.001,40303,0.0007714782259427011,0.3150060474872589,-9.012639999389648
77,534,41320,10324,9.52581765,4.0,0.002085002837702632,0.001,40319,0.0007007023086771369,-0.1693815290927887,-9.096750259399414
77,534,41336,10328,9.525734929999999,4.0,0.002106680069118738,0.001,40335,0.00016666221199557185,0.6911076307296753,-9.074119567871094
77,534,41352,10332,9.525898020000001,4.0,0.002136779250577092,0.001,40351,0.0003557212185114622,1.1045639514923096,-9.069642066955566
77,534,41368,10336,9.526026830000001,4.0,0.002153497189283371,0.001,40367,0.00010681814455892891,-2.5430328845977783,-9.062586784362793
77,534,41384,10340,9.52595151,4.0,0.0021121136378496885,0.001,40383,0.0007613292546011508,-0.5100744366645813,-9.08365249633789
77,535,41400,10344,9.52586774,4.0,0.002094593131914735,0.001,40399,0.0008612980600446463,0.9375446438789368,-9.120469093322754
77,535,41416,10348,9.52574177,4.0,0.0021013105288147926,0.001,40415,0.0002985528262797743,1.448359727859497,-9.041085243225098
77,535,41432,10352,9.526222339999999,4.0,0.002123936079442501,0.001,40431,0.00020452863827813417,-1.637735366821289,-8.965126991271973
77,535,41448,10356,9.52627589,4.0,0.0020963186398148537,0.001,40447,0.00020879623480141163,-1.3205382823944092,-9.075813293457031
77,535,41464,10360,9.526540610000001,4.0,0.0020481236279010773,0.001,40463,0.00012707585119642317,-0.35782739520072937,-9.098349571228027
77,536,41480,10364,9.52622154,4.0,0.002024448709562421,0.001,40479,0.000896893092431128,-0.16539448499679565,-9.159563064575195
77,536,41496,10368,9.52595866,4.0,0.0020101401023566723,0.001,40495,0.0011585380416363478,-0.5035051703453064,-9.184148788452148
77,536,41512,10372,9.5262437,4.0,0.0020114085637032986,0.001,40511,0.00019081910431850702,0.7695767283439636,-9.08245849609375
77,536,41528,10376,9.526267179999998,4.0,0.0020478747319430113,0.001,40527,0.0009805300505831838,0.2853219509124756,-9.10368537902832
77,536,41544,10380,9.526454609999998,4.0,0.002079364378005266,0.001,40543,0.0004556742496788502,0.07018101215362549,-9.105985641479492
77,537,41560,10384,9.52618814,4.0,0.0020976674277335405,0.001,40559,0.0002962268190458417,0.178852379322052,-9.078081130981445
77,537,41576,10388,9.52597043,4.0,0.0021015701349824667,0.001,40575,0.002294773468747735,0.2512768805027008,-9.098315238952637
77,537,41592,10392,9.525719950000001,4.0,0.0020885919220745564,0.001,40591,0.0012719333171844482,-0.11362719535827637,-9.037492752075195
77,537,41608,10396,9.52549371,4.0,0.0020778984762728214,0.001,40607,0.00031175935873761773,0.18775977194309235,-9.07060432434082
77,537,41624,10400,9.52569778,4.0,0.0020663391333073378,0.001,40623,0.0005247861845418811,1.0306029319763184,-9.055937767028809
77,538,41640,10404,9.52548054,4.0,0.0020776705350726843,0.001,40639,0.00028337736148387194,1.199482798576355,-9.075510025024414
77,538,41656,10408,9.52558597,4.0,0.002112938556820154,0.001,40655,0.0005354555323719978,0.37746161222457886,-9.010236740112305
77,538,41672,10412,9.52550265,4.0,0.0021132680121809244,0.001,40671,0.00027915218379348516,-1.1661689281463623,-9.089998245239258
77,538,41688,10416,9.525654750000001,4.0,0.002068238565698266,0.001,40687,0.00024026063329074532,-1.2475078105926514,-9.067367553710938
77,538,41704,10420,9.52574367,4.0,0.0020563320722430944,0.001,40703,0.0004253672086633742,0.6712204813957214,-9.028197288513184
